variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I05,25,5,3,45,RECOCIDO_SIMULADO,26.9071,4101,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,161.984491
BASE,N025-I05,25,5,4,46,RECOCIDO_SIMULADO,27.9621,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,180.628981
BASE,N025-I05,25,5,5,47,RECOCIDO_SIMULADO,26.7438,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,186.077804
BASE,N025-I05,25,5,6,48,RECOCIDO_SIMULADO,26.8752,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,182.137953
BASE,N025-I05,25,5,7,49,RECOCIDO_SIMULADO,27.232,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,174.025002
BASE,N025-I05,25,5,8,50,RECOCIDO_SIMULADO,26.4752,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,174.678719
BASE,N025-I05,25,5,9,51,RECOCIDO_SIMULADO,27.4285,4061,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,158.607762
BASE,N025-I05,25,5,10,52,RECOCIDO_SIMULADO,27.9125,4261,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,198.14604
BASE,N025-I05,25,5,11,53,RECOCIDO_SIMULADO,26.6951,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,177.191734
BASE,N025-I05,25,5,12,54,RECOCIDO_SIMULADO,27.0989,4261,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,199.307771
BASE,N025-I05,25,5,13,55,RECOCIDO_SIMULADO,27.3829,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,172.494428
BASE,N025-I05,25,5,14,56,RECOCIDO_SIMULADO,27.9244,4301,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,216.443317
BASE,N025-I05,25,5,15,57,RECOCIDO_SIMULADO,27.6132,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,182.272589
BASE,N025-I05,25,5,16,58,RECOCIDO_SIMULADO,26.0061,4061,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,154.195015
BASE,N025-I05,25,5,17,59,RECOCIDO_SIMULADO,27.2416,4261,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,202.645345
