variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,7
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,8
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,9
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,10
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,11
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,15
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,17
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,19
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,20
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,22
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,24
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,25
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,28
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,29
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,30
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,32
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,33
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,35
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,37
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,38
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,39
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,40
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,41
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,43
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,44
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,46
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,47
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,48
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,50
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,51
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,52
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,53
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,54
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,55
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,188
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,189
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,192
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,193
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,194
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,195
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,196
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,198
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,199
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,201
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,202
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,203
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,204
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,205
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,206
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,207
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,208
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,210
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,212
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,215
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,216
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,217
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,218
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,219
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,220
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,222
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,223
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,224
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,225
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,226
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,227
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,228
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,229
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,230
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,231
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,232
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,233
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,234
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,236
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,237
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,238
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,239
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,240
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,241
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,242
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,318
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,319
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,321
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,323
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,325
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,326
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,327
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,329
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,330
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,331
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,334
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,335
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,338
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,340
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,341
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,343
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,345
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,346
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,347
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,348
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,349
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,350
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,352
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,353
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,354
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,355
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,356
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,358
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,360
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,361
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,362
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,363
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,364
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,365
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,366
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,367
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,369
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,371
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,372
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,487
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,489
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,490
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,492
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,493
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,494
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,495
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,501
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,503
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,505
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,506
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,508
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,510
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,512
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,514
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,518
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,519
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,520
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,521
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,522
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,523
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,524
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,525
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,526
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,528
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,529
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,530
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,531
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,533
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,535
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,537
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,538
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,644
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,646
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,647
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,648
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,656
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,661
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,663
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,669
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,670
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,672
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,676
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,678
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,682
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,683
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,689
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,691
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,692
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,693
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,695
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,696
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,GENETICO,0,NO_ASIGNADO,,,698
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,1,498
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,2,6
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,3,222
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,4,25
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,5,4
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,1,9
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,2,17
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,3,205
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,4,238
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,1,29
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,2,12
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,3,206
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,4,207
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,1,31
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,2,8
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,3,326
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,4,203
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,1,536
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,2,229
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,3,50
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,4,2
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,1,28
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,2,535
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,3,10
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,4,38
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,5,20
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,1,3
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,2,193
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,3,40
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,1,5
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,2,11
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,3,204
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,4,201
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,1,19
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,2,215
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,3,13
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,4,320
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,5,674
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB01,ALM-CENTRAL,1,44
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB01,ALM-CENTRAL,2,668
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB02,ALM-CENTRAL,1,213
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB02,ALM-CENTRAL,2,198
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB03,ALM-CENTRAL,1,188
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB04,ALM-CENTRAL,1,230
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB05,ALM-CENTRAL,1,15
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB06,ALM-CENTRAL,1,191
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB06,ALM-CENTRAL,2,32
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB06,ALM-CENTRAL,3,328
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB07,ALM-CENTRAL,1,33
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB07,ALM-CENTRAL,2,532
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB08,ALM-CENTRAL,1,37
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB09,ALM-CENTRAL,1,233
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB10,ALM-CENTRAL,1,39
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB11,ALM-CENTRAL,1,45
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TB12,ALM-CENTRAL,1,55
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM01,ALM-CENTRAL,1,7
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM01,ALM-CENTRAL,2,22
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,1,23
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,2,14
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM03,ALM-CENTRAL,1,54
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM03,ALM-CENTRAL,2,200
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,1,214
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,2,680
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,3,26
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,1,34
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,2,217
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,3,336
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM06,ALM-CENTRAL,1,42
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM06,ALM-CENTRAL,2,221
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,1,49
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,2,226
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM08,ALM-CENTRAL,1,52
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM08,ALM-CENTRAL,2,351
BASE,SIMULACION_CINCO_DIAS-CRITICA-N01,RECOCIDO_SIMULADO,0,TM09,ALM-CENTRAL,1,1
