variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I07,25,7,15,792,GENETICO,277.0647,9060,11733.385,455.718333,112.776667,0,0,true,true,56,35.294118,10152,1406,32.352941,
BASE,N025-I07,25,7,16,793,GENETICO,290.7258,9060,11739.445,455.778333,112.836667,0,0,true,true,56,35.294118,10632,1468,32.352941,
BASE,N025-I07,25,7,16,793,RECOCIDO_SIMULADO,30.9142,4781,11758.345,462.678333,112.956667,0,0,true,true,56,35.294118,9648,1290,32.352941,393.258307
BASE,N025-I07,25,7,17,794,RECOCIDO_SIMULADO,31.3496,4701,11773.27,464.103333,113.091667,0,0,true,true,56,35.294118,9940,1344,32.352941,349.623043
BASE,N025-I07,25,7,17,794,GENETICO,361.9321,9060,11733.385,455.718333,112.776667,0,0,true,true,56,35.294118,10152,1406,32.352941,
BASE,N025-I07,25,7,18,795,GENETICO,502.7668,9060,11763.478333,456.478333,113.07,0,0,true,true,52,29.411765,9960,1374,32.352941,
BASE,N025-I07,25,7,18,795,RECOCIDO_SIMULADO,30.6936,4661,11748.558333,464.891667,112.836667,0,0,true,true,56,35.294118,9670,1324,32.352941,330.785664
BASE,N025-I07,25,7,19,796,RECOCIDO_SIMULADO,30.6943,4661,11753.571667,468.405,112.851667,0,0,true,true,56,35.294118,10066,1362,32.352941,343.324612
BASE,N025-I07,25,7,19,796,GENETICO,228.6811,9060,11780.143333,456.643333,113.235,0,0,true,true,52,29.411765,10412,1436,32.352941,
BASE,N025-I07,25,7,20,797,GENETICO,145.8511,9060,11740.61,455.443333,112.851667,0,0,true,true,56,35.294118,10532,1456,32.352941,
BASE,N025-I07,25,7,20,797,RECOCIDO_SIMULADO,31.3835,4741,11760.406667,475.24,112.851667,0,0,true,true,56,35.294118,9914,1320,32.352941,375.606038
BASE,N025-I07,25,7,21,798,RECOCIDO_SIMULADO,30.4838,4741,11746.84,463.173333,112.836667,0,0,true,true,56,35.294118,8592,1186,32.352941,373.312989
BASE,N025-I07,25,7,21,798,GENETICO,378.3699,9060,11789.233333,456.733333,113.325,0,0,true,true,52,29.411765,10388,1436,32.352941,
BASE,N025-I07,25,7,22,799,GENETICO,320.5563,9060,11769.538333,456.538333,113.13,0,0,true,true,52,29.411765,10440,1436,32.352941,
BASE,N025-I07,25,7,22,799,RECOCIDO_SIMULADO,30.1596,4701,11766.343333,461.676667,113.046667,0,0,true,true,56,35.294118,9266,1284,32.352941,359.597825
BASE,N025-I07,25,7,23,800,RECOCIDO_SIMULADO,29.6073,4621,11787.966667,462.3,113.256667,0,0,true,true,56,35.294118,9682,1314,32.352941,316.920922
BASE,N025-I07,25,7,23,800,GENETICO,303.0654,9060,11754.245,455.578333,112.986667,0,0,true,true,56,35.294118,10000,1394,32.352941,
BASE,N025-I07,25,7,24,801,GENETICO,309.7449,9060,11759.14,455.973333,113.031667,0,0,true,true,56,35.294118,10580,1468,32.352941,
BASE,N025-I07,25,7,24,801,RECOCIDO_SIMULADO,30.1638,4581,11787.833333,468.166667,113.196667,0,0,true,true,56,35.294118,10128,1396,32.352941,299.381399
BASE,N025-I07,25,7,25,802,RECOCIDO_SIMULADO,30.1286,4661,11789.233333,456.733333,113.325,0,0,true,true,52,29.411765,10388,1436,32.352941,338.889406
BASE,N025-I07,25,7,25,802,GENETICO,339.3671,9060,11739.445,455.778333,112.836667,0,0,true,true,56,35.294118,10632,1468,32.352941,
BASE,N025-I07,25,7,26,803,GENETICO,218.883,9060,11739.445,455.778333,112.836667,0,0,true,true,56,35.294118,10632,1468,32.352941,
BASE,N025-I07,25,7,26,803,RECOCIDO_SIMULADO,30.5358,4661,11736.88,457.713333,112.791667,0,0,true,true,56,35.294118,10596,1462,32.352941,345.600414
BASE,N025-I07,25,7,27,804,RECOCIDO_SIMULADO,29.7197,4541,11775.43,464.763333,113.106667,0,0,true,true,56,35.294118,10284,1384,32.352941,296.566248
BASE,N025-I07,25,7,27,804,GENETICO,370.7822,9060,11739.445,455.778333,112.836667,0,0,true,true,56,35.294118,10632,1468,32.352941,
BASE,N025-I07,25,7,28,805,GENETICO,161.1274,9060,11789.233333,456.733333,113.325,0,0,true,true,52,29.411765,10388,1436,32.352941,
BASE,N025-I07,25,7,28,805,RECOCIDO_SIMULADO,31.9631,4741,11759.035,461.868333,112.971667,0,0,true,true,56,35.294118,9648,1338,32.352941,375.732382
BASE,N025-I07,25,7,29,806,RECOCIDO_SIMULADO,30.7614,4781,11739.665,460.498333,112.791667,0,0,true,true,56,35.294118,10048,1378,32.352941,390.006504
BASE,N025-I07,25,7,29,806,GENETICO,433.003,9060,11739.445,455.778333,112.836667,0,0,true,true,56,35.294118,10632,1468,32.352941,
BASE,N025-I08,25,8,0,777,GENETICO,151.2461,9060,10925.346667,434.513333,104.908333,0,0,true,true,64,35.714286,10192,1450,31.862745,
BASE,N025-I08,25,8,0,777,RECOCIDO_SIMULADO,28.6195,4461,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,261.95204
BASE,N025-I08,25,8,1,778,RECOCIDO_SIMULADO,28.3018,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,250.831824
BASE,N025-I08,25,8,1,778,GENETICO,332.1869,9060,10924.511667,433.678333,104.908333,0,0,true,true,64,35.714286,10324,1482,31.862745,
BASE,N025-I08,25,8,2,779,GENETICO,111.212,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,2,779,RECOCIDO_SIMULADO,29.0383,4341,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,224.971839
BASE,N025-I08,25,8,3,780,RECOCIDO_SIMULADO,40.0079,4341,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,224.774937
BASE,N025-I08,25,8,3,780,GENETICO,145.8253,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,4,781,GENETICO,113.0059,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,4,781,RECOCIDO_SIMULADO,30.8931,4581,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,302.550965
BASE,N025-I08,25,8,5,782,RECOCIDO_SIMULADO,28.5502,4341,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,221.095505
BASE,N025-I08,25,8,5,782,GENETICO,323.2393,9060,10924.561667,433.728333,104.908333,0,0,true,true,64,35.714286,10084,1452,31.862745,
BASE,N025-I08,25,8,6,783,GENETICO,387.7258,9060,10924.881667,434.048333,104.908333,0,0,true,true,64,35.714286,10316,1450,31.862745,
BASE,N025-I08,25,8,6,783,RECOCIDO_SIMULADO,27.8167,4341,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,224.880627
BASE,N025-I08,25,8,7,784,RECOCIDO_SIMULADO,28.4457,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,242.403621
BASE,N025-I08,25,8,7,784,GENETICO,484.9941,9060,10924.261667,433.428333,104.908333,0,0,true,true,64,35.714286,9924,1432,31.862745,
BASE,N025-I08,25,8,8,785,GENETICO,108.3406,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,8,785,RECOCIDO_SIMULADO,28.4672,4381,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,241.339168
BASE,N025-I08,25,8,9,786,RECOCIDO_SIMULADO,27.3977,4301,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,217.02357
BASE,N025-I08,25,8,9,786,GENETICO,111.6392,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,10,787,GENETICO,232.2387,9060,10924.461667,433.628333,104.908333,0,0,true,true,64,35.714286,10308,1480,31.862745,
BASE,N025-I08,25,8,10,787,RECOCIDO_SIMULADO,29.2628,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,248.310854
BASE,N025-I08,25,8,11,788,RECOCIDO_SIMULADO,29.7051,4621,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,317.854465
BASE,N025-I08,25,8,11,788,GENETICO,173.5291,9060,10924.881667,434.048333,104.908333,0,0,true,true,64,35.714286,10316,1450,31.862745,
BASE,N025-I08,25,8,12,789,GENETICO,343.6277,9060,10925.541667,434.708333,104.908333,0,0,true,true,64,35.714286,10140,1450,31.862745,
BASE,N025-I08,25,8,12,789,RECOCIDO_SIMULADO,27.9666,4301,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,211.795981
BASE,N025-I08,25,8,13,790,RECOCIDO_SIMULADO,27.2637,4221,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,195.739094
BASE,N025-I08,25,8,13,790,GENETICO,403.5294,9060,10924.261667,433.428333,104.908333,0,0,true,true,64,35.714286,9924,1432,31.862745,
BASE,N025-I08,25,8,14,791,GENETICO,266.0758,9060,10925.226667,434.393333,104.908333,0,0,true,true,64,35.714286,10224,1450,31.862745,
BASE,N025-I08,25,8,14,791,RECOCIDO_SIMULADO,30.3762,4581,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,309.532201
BASE,N025-I08,25,8,15,792,RECOCIDO_SIMULADO,27.1224,4261,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,198.22989
BASE,N025-I08,25,8,15,792,GENETICO,110.8066,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,16,793,GENETICO,203.5382,9060,10924.811667,433.978333,104.908333,0,0,true,true,64,35.714286,10420,1494,31.862745,
BASE,N025-I08,25,8,16,793,RECOCIDO_SIMULADO,28.7472,4541,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,283.934438
BASE,N025-I08,25,8,17,794,RECOCIDO_SIMULADO,28.9279,4301,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,215.752183
BASE,N025-I08,25,8,17,794,GENETICO,247.6018,9060,10925.076667,434.243333,104.908333,0,0,true,true,64,35.714286,10264,1450,31.862745,
BASE,N025-I08,25,8,18,795,GENETICO,304.4415,9060,10925.076667,434.243333,104.908333,0,0,true,true,64,35.714286,10264,1450,31.862745,
BASE,N025-I08,25,8,18,795,RECOCIDO_SIMULADO,28.826,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,251.411385
BASE,N025-I08,25,8,19,796,RECOCIDO_SIMULADO,28.5474,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,245.863679
BASE,N025-I08,25,8,19,796,GENETICO,347.0251,9060,10924.261667,433.428333,104.908333,0,0,true,true,64,35.714286,9924,1432,31.862745,
BASE,N025-I08,25,8,20,797,GENETICO,221.653,9060,10925.026667,434.193333,104.908333,0,0,true,true,64,35.714286,10248,1448,31.862745,
BASE,N025-I08,25,8,20,797,RECOCIDO_SIMULADO,27.6137,4341,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,226.873456
BASE,N025-I08,25,8,21,798,RECOCIDO_SIMULADO,27.8137,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,251.717115
BASE,N025-I08,25,8,21,798,GENETICO,112.9086,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,22,799,GENETICO,236.8319,9060,10925.586667,434.753333,104.908333,0,0,true,true,64,35.714286,10128,1450,31.862745,
BASE,N025-I08,25,8,22,799,RECOCIDO_SIMULADO,28.6953,4261,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,203.909611
BASE,N025-I08,25,8,23,800,RECOCIDO_SIMULADO,27.1853,4301,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,207.409178
BASE,N025-I08,25,8,23,800,GENETICO,205.6457,9060,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,
BASE,N025-I08,25,8,24,801,GENETICO,532.3127,9060,10924.511667,433.678333,104.908333,0,0,true,true,64,35.714286,10324,1482,31.862745,
BASE,N025-I08,25,8,24,801,RECOCIDO_SIMULADO,28.7756,4501,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,275.7716
BASE,N025-I08,25,8,25,802,RECOCIDO_SIMULADO,27.6759,4381,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,234.478402
BASE,N025-I08,25,8,25,802,GENETICO,149.8786,9060,10924.511667,433.678333,104.908333,0,0,true,true,64,35.714286,10324,1482,31.862745,
BASE,N025-I08,25,8,26,803,GENETICO,325.2277,9060,10925.586667,434.753333,104.908333,0,0,true,true,64,35.714286,10128,1450,31.862745,
BASE,N025-I08,25,8,26,803,RECOCIDO_SIMULADO,27.7712,4381,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,238.069644
BASE,N025-I08,25,8,27,804,RECOCIDO_SIMULADO,28.7491,4421,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,251.953745
BASE,N025-I08,25,8,27,804,GENETICO,317.7566,9060,10924.811667,433.978333,104.908333,0,0,true,true,64,35.714286,10612,1518,31.862745,
BASE,N025-I08,25,8,28,805,GENETICO,194.4679,9060,10925.076667,434.243333,104.908333,0,0,true,true,64,35.714286,10264,1450,31.862745,
BASE,N025-I08,25,8,28,805,RECOCIDO_SIMULADO,28.8321,4381,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,241.099728
BASE,N025-I08,25,8,29,806,RECOCIDO_SIMULADO,28.4266,4461,10925.601667,434.768333,104.908333,0,0,true,true,64,35.714286,10124,1450,31.862745,260.353745
BASE,N025-I08,25,8,29,806,GENETICO,266.7721,9060,10924.511667,433.678333,104.908333,0,0,true,true,64,35.714286,10324,1482,31.862745,
BASE,N025-I09,25,9,0,777,GENETICO,450.6637,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9188,1296,36.029412,
BASE,N025-I09,25,9,0,777,RECOCIDO_SIMULADO,27.7722,4341,19173.753333,520.253333,186.535,0,0,true,true,48,31.578947,9846,1402,36.029412,228.702376
BASE,N025-I09,25,9,1,778,RECOCIDO_SIMULADO,28.3472,4221,19206.843333,517.343333,186.895,0,0,true,true,48,31.578947,9340,1292,36.029412,189.820591
BASE,N025-I09,25,9,1,778,GENETICO,549.9793,9060,19166.758333,514.758333,186.52,0,0,true,true,48,31.578947,9560,1350,36.029412,
BASE,N025-I09,25,9,2,779,GENETICO,655.0658,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,8880,1260,36.029412,
BASE,N025-I09,25,9,2,779,RECOCIDO_SIMULADO,48.5528,4421,19197.576667,518.576667,186.79,0,0,true,true,48,31.578947,9348,1316,36.029412,249.829138
BASE,N025-I09,25,9,3,780,RECOCIDO_SIMULADO,28.384,4341,19172.033333,518.533333,186.535,0,0,true,true,48,31.578947,9632,1308,36.029412,219.890406
BASE,N025-I09,25,9,3,780,GENETICO,453.7522,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9248,1306,36.029412,
BASE,N025-I09,25,9,4,781,GENETICO,541.3266,9060,19166.758333,514.758333,186.52,0,0,true,true,48,31.578947,9784,1378,36.029412,
BASE,N025-I09,25,9,4,781,RECOCIDO_SIMULADO,31.9061,4461,19232.263333,520.263333,187.12,0,0,true,true,48,31.578947,9636,1298,36.029412,264.220121
BASE,N025-I09,25,9,5,782,RECOCIDO_SIMULADO,27.9372,4221,19172.405,518.905,186.535,0,0,true,true,48,31.578947,8966,1258,36.029412,193.1049
BASE,N025-I09,25,9,5,782,GENETICO,530.5489,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9696,1362,36.029412,
BASE,N025-I09,25,9,6,783,GENETICO,371.9755,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9572,1344,36.029412,
BASE,N025-I09,25,9,6,783,RECOCIDO_SIMULADO,27.6988,4181,19203.056667,518.056667,186.85,0,0,true,true,48,31.578947,9328,1264,36.029412,181.767837
BASE,N025-I09,25,9,7,784,RECOCIDO_SIMULADO,28.3746,4221,19183.093333,520.593333,186.625,0,0,true,true,48,31.578947,9926,1384,36.029412,190.659773
BASE,N025-I09,25,9,7,784,GENETICO,534.7969,9060,19166.758333,514.758333,186.52,0,0,true,true,48,31.578947,9208,1306,36.029412,
BASE,N025-I09,25,9,8,785,GENETICO,453.7608,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9104,1288,36.029412,
BASE,N025-I09,25,9,8,785,RECOCIDO_SIMULADO,28.1822,4301,19158.788333,518.788333,186.4,0,0,true,true,48,31.578947,9882,1390,36.029412,209.153817
BASE,N025-I09,25,9,9,786,RECOCIDO_SIMULADO,28.6165,4341,19232.776667,517.776667,187.15,0,0,true,true,48,31.578947,9512,1306,36.029412,220.001315
BASE,N025-I09,25,9,9,786,GENETICO,344.4298,9060,19154.638333,514.638333,186.4,0,0,true,true,48,31.578947,9016,1278,36.029412,
BASE,N025-I09,25,9,10,787,GENETICO,346.8315,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9104,1288,36.029412,
BASE,N025-I09,25,9,10,787,RECOCIDO_SIMULADO,28.5853,4381,19202.993333,526.993333,186.76,0,0,true,true,48,31.578947,9492,1316,36.029412,241.121621
BASE,N025-I09,25,9,11,788,RECOCIDO_SIMULADO,29.258,4261,19201.698333,516.698333,186.85,0,0,true,true,48,31.578947,8992,1262,36.029412,202.090844
BASE,N025-I09,25,9,11,788,GENETICO,543.2533,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9172,1294,36.029412,
BASE,N025-I09,25,9,12,789,GENETICO,423.7596,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9636,1352,36.029412,
BASE,N025-I09,25,9,12,789,RECOCIDO_SIMULADO,29.2981,4341,19157.743333,520.743333,186.37,0,0,true,true,48,31.578947,8968,1258,36.029412,224.751104
BASE,N025-I09,25,9,13,790,RECOCIDO_SIMULADO,29.3831,4501,19159.84,518.34,186.415,0,0,true,true,48,31.578947,8898,1284,36.029412,279.789579
BASE,N025-I09,25,9,13,790,GENETICO,542.7629,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9696,1362,36.029412,
BASE,N025-I09,25,9,14,791,GENETICO,519.4121,9060,19154.638333,514.638333,186.4,0,0,true,true,48,31.578947,9704,1364,36.029412,
BASE,N025-I09,25,9,14,791,RECOCIDO_SIMULADO,28.2632,4261,19222.053333,520.553333,187.015,0,0,true,true,48,31.578947,9252,1268,36.029412,206.167776
BASE,N025-I09,25,9,15,792,RECOCIDO_SIMULADO,32.5631,4141,19202.648333,519.148333,186.835,0,0,true,true,48,31.578947,9200,1228,36.029412,169.503023
BASE,N025-I09,25,9,15,792,GENETICO,433.4202,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9620,1350,36.029412,
BASE,N025-I09,25,9,16,793,GENETICO,405.7768,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9328,1316,36.029412,
BASE,N025-I09,25,9,16,793,RECOCIDO_SIMULADO,29.363,4421,19179.868333,521.868333,186.58,0,0,true,true,48,31.578947,9936,1336,36.029412,246.410501
BASE,N025-I09,25,9,17,794,RECOCIDO_SIMULADO,29.9114,4581,19204.756667,519.756667,186.85,0,0,true,true,48,31.578947,9032,1282,36.029412,310.18161
BASE,N025-I09,25,9,17,794,GENETICO,499.0719,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9572,1344,36.029412,
BASE,N025-I09,25,9,18,795,GENETICO,392.1689,9060,19154.638333,514.638333,186.4,0,0,true,true,48,31.578947,9256,1308,36.029412,
BASE,N025-I09,25,9,18,795,RECOCIDO_SIMULADO,28.0532,4341,19157.253333,517.253333,186.4,0,0,true,true,48,31.578947,8404,1142,36.029412,219.772528
BASE,N025-I09,25,9,19,796,RECOCIDO_SIMULADO,29.3376,4341,19157.741667,517.741667,186.4,0,0,true,true,48,31.578947,8420,1170,36.029412,225.22744
BASE,N025-I09,25,9,19,796,GENETICO,454.7989,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,8900,1260,36.029412,
BASE,N025-I09,25,9,20,797,GENETICO,386.0167,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9124,1288,36.029412,
BASE,N025-I09,25,9,20,797,RECOCIDO_SIMULADO,28.616,4301,19222.418333,519.418333,187.03,0,0,true,true,48,31.578947,9336,1314,36.029412,208.687259
BASE,N025-I09,25,9,21,798,RECOCIDO_SIMULADO,30.1556,4541,19184.53,522.03,186.625,0,0,true,true,48,31.578947,9730,1396,36.029412,292.823108
BASE,N025-I09,25,9,21,798,GENETICO,426.4115,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9172,1294,36.029412,
BASE,N025-I09,25,9,22,799,GENETICO,223.5002,9060,19151.658333,514.658333,186.37,0,0,true,true,48,31.578947,9248,1306,36.029412,
BASE,N025-I09,25,9,22,799,RECOCIDO_SIMULADO,28.4849,4341,19163.133333,523.133333,186.4,0,0,true,true,48,31.578947,9540,1288,36.029412,221.017703
BASE,N025-I09,25,9,23,800,RECOCIDO_SIMULADO,28.5359,4421,19166.528333,517.528333,186.49,0,0,true,true,48,31.578947,9216,1236,36.029412,249.162322
BASE,N025-I09,25,9,23,800,GENETICO,488.0867,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9172,1294,36.029412,
BASE,N025-I09,25,9,24,801,GENETICO,306.9589,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9188,1296,36.029412,
BASE,N025-I09,25,9,24,801,RECOCIDO_SIMULADO,26.8694,4101,19183.793333,521.293333,186.625,0,0,true,true,48,31.578947,9070,1262,36.029412,162.877883
BASE,N025-I09,25,9,25,802,RECOCIDO_SIMULADO,29.3483,4341,19146.733333,517.233333,186.295,0,0,true,true,48,31.578947,8732,1184,36.029412,229.249022
BASE,N025-I09,25,9,25,802,GENETICO,545.6118,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9396,1322,36.029412,
BASE,N025-I09,25,9,26,803,GENETICO,445.8548,9060,19166.758333,514.758333,186.52,0,0,true,true,48,31.578947,9800,1380,36.029412,
BASE,N025-I09,25,9,26,803,RECOCIDO_SIMULADO,27.5424,4181,19182.326667,518.326667,186.64,0,0,true,true,48,31.578947,9048,1268,36.029412,183.213066
BASE,N025-I09,25,9,27,804,RECOCIDO_SIMULADO,28.6047,4221,19184.978333,517.978333,186.67,0,0,true,true,48,31.578947,8728,1190,36.029412,190.422601
BASE,N025-I09,25,9,27,804,GENETICO,406.6316,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9348,1316,36.029412,
BASE,N025-I09,25,9,28,805,GENETICO,411.5784,9060,19144.083333,514.583333,186.295,0,0,true,true,48,31.578947,9188,1296,36.029412,
BASE,N025-I09,25,9,28,805,RECOCIDO_SIMULADO,29.4293,4501,19223.571667,526.571667,186.97,0,0,true,true,48,31.578947,9270,1276,36.029412,270.573634
BASE,N025-I09,25,9,29,806,RECOCIDO_SIMULADO,28.9884,4461,19181.483333,518.983333,186.625,0,0,true,true,48,31.578947,9780,1340,36.029412,259.115361
BASE,N025-I09,25,9,29,806,GENETICO,590.7999,9060,19154.638333,514.638333,186.4,0,0,true,true,48,31.578947,9016,1278,36.029412,
BASE,N025-I10,25,10,0,777,GENETICO,129.4757,9060,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,
BASE,N025-I10,25,10,0,777,RECOCIDO_SIMULADO,27.249,4221,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,191.144797
BASE,N025-I10,25,10,1,778,RECOCIDO_SIMULADO,26.7994,4141,8008.756667,320.256667,76.885,0,0,true,true,56,31.25,11116,1564,29.656863,175.334952
BASE,N025-I10,25,10,1,778,GENETICO,242.8082,9060,7989.101667,314.101667,76.75,0,0,true,true,56,31.25,11356,1624,29.656863,
BASE,N025-I10,25,10,2,779,GENETICO,266.7754,9060,7989.101667,314.101667,76.75,0,0,true,true,56,31.25,11356,1624,29.656863,
BASE,N025-I10,25,10,2,779,RECOCIDO_SIMULADO,27.9656,4301,8000.596667,324.096667,76.765,0,0,true,true,56,31.25,10176,1348,29.656863,217.970208
BASE,N025-I10,25,10,3,780,RECOCIDO_SIMULADO,28.2687,4381,7997.191667,322.191667,76.75,0,0,true,true,56,31.25,10600,1502,29.656863,239.760228
BASE,N025-I10,25,10,3,780,GENETICO,234.1896,9060,7989.101667,314.101667,76.75,0,0,true,true,56,31.25,11356,1624,29.656863,
BASE,N025-I10,25,10,4,781,GENETICO,254.6621,9060,7989.101667,314.101667,76.75,0,0,true,true,56,31.25,11212,1606,29.656863,
BASE,N025-I10,25,10,4,781,RECOCIDO_SIMULADO,28.5349,4421,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,249.269892
BASE,N025-I10,25,10,5,782,RECOCIDO_SIMULADO,28.5022,4141,7994.661667,319.661667,76.75,0,0,true,true,56,31.25,10316,1456,29.656863,173.434325
BASE,N025-I10,25,10,5,782,GENETICO,131.6442,9060,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,
BASE,N025-I10,25,10,6,783,GENETICO,156.6956,9060,8022.431667,314.431667,77.08,0,0,true,true,56,31.25,11268,1624,29.656863,
BASE,N025-I10,25,10,6,783,RECOCIDO_SIMULADO,27.0374,4181,8024.946667,319.946667,77.05,0,0,true,true,56,31.25,10924,1560,29.656863,184.381966
BASE,N025-I10,25,10,7,784,RECOCIDO_SIMULADO,27.9838,4261,8010.666667,322.166667,76.885,0,0,true,true,56,31.25,10728,1506,29.656863,200.100103
BASE,N025-I10,25,10,7,784,GENETICO,163.6937,9060,8004.251667,314.251667,76.9,0,0,true,true,56,31.25,11316,1624,29.656863,
BASE,N025-I10,25,10,8,785,GENETICO,111.6912,9060,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,
BASE,N025-I10,25,10,8,785,RECOCIDO_SIMULADO,27.394,4261,7997.821667,321.321667,76.765,0,0,true,true,56,31.25,10592,1444,29.656863,206.52924
BASE,N025-I10,25,10,9,786,RECOCIDO_SIMULADO,28.5191,4181,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,178.894771
BASE,N025-I10,25,10,9,786,GENETICO,112.4055,9060,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,
BASE,N025-I10,25,10,10,787,GENETICO,209.8686,9060,7989.101667,314.101667,76.75,0,0,true,true,56,31.25,11356,1624,29.656863,
BASE,N025-I10,25,10,10,787,RECOCIDO_SIMULADO,26.3262,4061,8039.031667,320.531667,77.185,0,0,true,true,56,31.25,10252,1452,29.656863,158.8658
BASE,N025-I10,25,10,11,788,RECOCIDO_SIMULADO,28.498,4421,8059.801667,314.801667,77.45,0,0,true,true,56,31.25,11116,1584,29.656863,243.264356
