variante,escenario,algoritmo,repeticion,semilla,iteracion,evaluaciones,mejor_F
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,93,3821,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,94,3861,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,95,3901,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,96,3941,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,97,3981,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,98,4021,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,99,4061,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,100,4101,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,101,4141,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,102,4181,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,103,4221,22568.121667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,104,4261,22566.711667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,105,4301,22566.711667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,106,4341,22566.711667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,107,4381,22564.666667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,108,4421,22564.666667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,109,4461,22564.666667
BASE,N025-I01,RECOCIDO_SIMULADO,1,778,110,4501,22564.666667
BASE,N025-I01,GENETICO,1,778,0,60,22708.225
BASE,N025-I01,GENETICO,1,778,1,120,22698.14
BASE,N025-I01,GENETICO,1,778,2,180,22649.66
BASE,N025-I01,GENETICO,1,778,3,240,22557.871667
BASE,N025-I01,GENETICO,1,778,4,300,22557.871667
BASE,N025-I01,GENETICO,1,778,5,360,22557.871667
BASE,N025-I01,GENETICO,1,778,6,420,22555.191667
BASE,N025-I01,GENETICO,1,778,7,480,22555.191667
BASE,N025-I01,GENETICO,1,778,8,540,22555.191667
BASE,N025-I01,GENETICO,1,778,9,600,22555.191667
BASE,N025-I01,GENETICO,1,778,10,660,22555.191667
BASE,N025-I01,GENETICO,1,778,11,720,22555.191667
BASE,N025-I01,GENETICO,1,778,12,780,22555.191667
BASE,N025-I01,GENETICO,1,778,13,840,22555.191667
